2,0.127786,-2.544902,-0.783241,-0.072211,-0.067036,-0.070936
3,0.117881,-2.299832,-0.626408,-0.039011,-0.100286,-0.082954
3,0.139067,-3.308623,-0.668086,-0.060093,-0.053928,-0.069224
3,0.108038,-0.6761,-0.239208,-0.046315,-0.006144,-0.044154
3,0.127746,-2.391575,-0.526199,-0.02905,-0.058069,-0.054246
3,0.111936,-0.817289,-0.317612,-0.038347,-0.02472,-0.043983
3,0.106011,-0.789126,-0.247146,-0.041999,-0.005043,-0.045573
3,0.205221,-2.757677,-0.641658,-0.073373,-0.124649,-0.088957
3,0.108489,-0.67558,-0.238773,-0.046315,-0.006156,-0.044182
3,0.200222,-3.308406,-0.689532,-0.039841,-0.08513,-0.081018
3,0.108659,-0.671809,-0.238767,-0.046315,-0.006193,-0.044256
3,0.109419,-0.693211,-0.239575,-0.047145,-0.006436,-0.045346
3,0.144337,-3.1237,-0.649817,-0.043991,-0.084609,-0.063159
3,0.109134,-0.671521,-0.238818,-0.046315,-0.006192,-0.044317
3,0.109197,-0.671358,-0.238847,-0.046315,-0.006191,-0.044316
3,0.109322,-0.671214,-0.238796,-0.046315,-0.006197,-0.044343
3,0.109431,-0.671466,-0.238871,-0.046315,-0.006191,-0.044333
3,0.109402,-0.671023,-0.238749,-0.046315,-0.006191,-0.044361
3,0.109431,-0.670972,-0.238794,-0.046315,-0.006199,-0.044338
3,0.1603,-2.624851,-0.636047,-0.039675,-0.082958,-0.065343
3,0.169417,-2.772356,-0.590061,-0.043659,-0.107897,-0.079949
3,0.10955,-0.67046,-0.238864,-0.046315,-0.006212,-0.044353
3,0.111271,-0.659995,-0.246198,-0.051627,-0.005881,-0.043826
3,0.189324,-2.526029,-0.784871,-0.184429,-0.120793,-0.097036
3,0.109708,-0.670409,-0.238827,-0.046315,-0.00621,-0.044355
3,0.109731,-0.670939,-0.238843,-0.046315,-0.006196,-0.044374
3,0.105469,-2.280903,-0.515288,-0.180279,-0.082615,-0.088841
3,0.113872,-0.699126,-0.296865,-0.030212,-0.032717,-0.0443
3,0.108817,-0.705313,-0.238475,-0.044655,-0.005957,-0.044736
3,0.109971,-0.668334,-0.238033,-0.046315,-0.00625,-0.044629
3,0.193492,-2.754794,-0.655575,-0.041003,-0.079696,-0.069425
3,0.110776,-0.668149,-0.238183,-0.046315,-0.006248,-0.044673
3,0.162147,-2.575733,-0.62593,-0.041003,-0.077186,-0.066324
3,0.111367,-0.703196,-0.240034,-0.047145,-0.00648,-0.045537
3,0.110994,-0.668047,-0.238472,-0.046315,-0.006256,-0.044723
3,0.189937,-2.945234,-0.64153,-0.033035,-0.107307,-0.061056
3,0.111124,-0.667502,-0.238396,-0.046315,-0.006245,-0.044714
3,0.111159,-0.667191,-0.238378,-0.046315,-0.006254,-0.044738
2,0.136866,-2.932696,-0.710872,-0.07246,-0.060825,-0.085636
3,0.114632,-0.819876,-0.311411,-0.035857,-0.025536,-0.044453
3,0.116863,-3.037654,-0.677763,-0.091467,-0.09795,-0.088153
2,0.131552,-2.509494,-0.752306,-0.073705,-0.062639,-0.077132
3,0.217707,-2.274994,-0.643943,-0.127324,-0.067138,-0.090655
3,0.111833,-0.666695,-0.238385,-0.046149,-0.006265,-0.044787
3,0.115103,-1.814357,-0.344645,-0.028718,-0.047046,-0.044777
3,0.16539,-2.743363,-0.671828,-0.051295,-0.068093,-0.075184
3,0.207175,-2.225809,-0.597829,-0.035525,-0.08309,-0.065654
3,0.158832,-3.123814,-0.698181,-0.108732,-0.103796,-0.082479
3,0.112718,-0.667385,-0.238831,-0.046481,-0.006218,-0.044845
3,0.112686,-0.666987,-0.238615,-0.046149,-0.006231,-0.044821
3,0.112951,-0.666757,-0.238654,-0.046149,-0.006238,-0.04487
3,0.159067,-2.537875,-0.631016,-0.040505,-0.074423,-0.06671
3,0.114107,-0.664533,-0.239083,-0.046647,-0.006432,-0.045281
3,0.114041,-0.66445,-0.238372,-0.046481,-0.006466,-0.045285
2,0.153703,-2.555406,-0.744225,-0.084163,-0.070562,-0.087679
3,0.15158,-2.385347,-0.620264,-0.045153,-0.101049,-0.084097
3,0.1301,-1.617685,-0.389779,-0.052955,-0.025728,-0.042218
3,0.114415,-0.663109,-0.238246,-0.046481,-0.006479,-0.045354
3,0.186866,-2.420013,-0.63874,-0.041335,-0.079774,-0.068255
3,0.1148,-0.663668,-0.238432,-0.046481,-0.006467,-0.045356
3,0.114941,-0.664572,-0.238678,-0.046481,-0.006466,-0.045354
3,0.113478,-0.671682,-0.237978,-0.045153,-0.00617,-0.044759
3,0.114986,-0.664368,-0.238495,-0.046481,-0.00647,-0.045365
3,0.115535,-0.663808,-0.238377,-0.046481,-0.006485,-0.045433
3,0.115598,-0.664431,-0.238115,-0.046481,-0.006516,-0.045445
3,0.114324,-0.697497,-0.30269,-0.031208,-0.037885,-0.044345
3,0.116032,-0.663624,-0.238424,-0.046481,-0.00648,-0.045478
3,0.116078,-0.663219,-0.238368,-0.046481,-0.006495,-0.045506
2,0.131495,-2.99181,-0.695111,-0.077689,-0.069938,-0.085674
3,0.114612,-0.686959,-0.244115,-0.045319,-0.005583,-0.04501
3,0.116133,-0.664313,-0.239243,-0.046315,-0.006476,-0.045496
3,0.116357,-0.666383,-0.236301,-0.046481,-0.006528,-0.04505
3,0.116447,-1.120024,-0.332822,-0.03071,-0.044595,-0.043853
3,0.116653,-0.663734,-0.2383,-0.046481,-0.006505,-0.045584
3,0.125318,-2.405955,-0.619339,-0.049469,-0.04999,-0.061516
3,0.116987,-0.662752,-0.238389,-0.046315,-0.006529,-0.045566
3,0.191392,-1.089848,-0.457211,-0.104582,-0.071029,-0.095561
3,0.127245,-2.558985,-0.685814,-0.030212,-0.14487,-0.081526
3,0.146135,-2.603017,-0.60801,-0.041335,-0.098615,-0.082136
3,0.114534,-0.713485,-0.246006,-0.045485,-0.005949,-0.045621
3,0.128939,-2.176042,-0.68506,-0.151394,-0.084777,-0.090303
3,0.11524,-2.58814,-0.696903,-0.14741,-0.191899,NaN
2,0.141862,-2.217115,-0.639971,-0.072211,-0.061064,-0.081355
2,0.140987,-2.455809,-0.739251,-0.0625,-0.058774,-0.06538
3,0.132611,-3.377732,-0.775014,-0.031873,-0.053522,-0.076222
3,0.150258,-3.143258,-0.821866,-0.153386,-0.101597,-0.083126
3,0.153743,-2.561045,-0.625985,-0.040007,-0.075169,-0.065437
3,0.172577,-3.294157,-0.905465,-0.14243,-0.127558,-0.09328
3,0.119153,-0.665976,-0.238249,-0.046315,-0.006562,-0.04587
3,0.177424,-2.793692,-0.565732,-0.037351,-0.063445,-0.06482
3,0.172754,-2.551034,-0.597388,-0.031208,-0.098269,-0.080054
2,0.158561,-2.964532,-0.72991,-0.082918,-0.068638,-0.086013
3,0.11947,-0.661469,-0.238952,-0.046481,-0.006522,-0.045882
3,0.119751,-0.661513,-0.238941,-0.046481,-0.006534,-0.04593
3,0.11804,-0.726179,-0.29731,-0.032371,-0.035702,-0.043009
3,0.121305,-2.160701,-0.372632,-0.028884,-0.048362,-0.046663
3,0.174174,-2.695509,-0.671731,-0.13994,-0.170453,NaN
3,0.121221,-0.66085,-0.239292,-0.046315,-0.006549,-0.046098
3,0.11745,-0.872662,-0.289476,-0.042829,-0.016331,-0.043261
3,0.144311,-3.05503,-0.63406,-0.069057,-0.092101,-0.086008
3,0.121663,-0.661594,-0.239538,-0.046647,-0.006539,-0.046125
3,0.122175,-0.647468,-0.239448,-0.046315,-0.006663,-0.046214
3,0.122836,-0.683702,-0.237668,-0.047643,-0.006995,-0.046475
3,0.122123,-0.647453,-0.239517,-0.046315,-0.006656,-0.04621
3,0.122213,-0.64745,-0.239497,-0.046315,-0.00666,-0.046215
3,0.122561,-0.647191,-0.239802,-0.046315,-0.00666,-0.046248
2,0.147487,-2.774849,-0.787608,-0.068974,-0.076586,-0.071343
3,0.122866,-0.646855,-0.239835,-0.046315,-0.006658,-0.046289
3,0.123071,-0.647124,-0.240157,-0.046481,-0.006654,-0.046348
3,0.145382,-2.590776,-0.64977,-0.076527,-0.108767,-0.088262
3,0.123011,-0.64645,-0.239448,-0.046149,-0.006669,-0.046382
3,0.142792,-2.432689,-0.656635,-0.031707,-0.059821,-0.082053
3,0.123643,-0.646643,-0.240264,-0.046647,-0.006647,-0.046385
3,0.119615,-0.692301,-0.237417,-0.045983,-0.0065,-0.046604
3,0.120287,-0.675396,-0.244837,-0.047477,-0.006001,-0.043701
3,0.133609,-2.570887,-0.68472,-0.141434,-0.191335,NaN
3,0.13915,-3.080009,-0.727873,-0.11089,-0.190317,-0.102109
3,0.124238,-0.646325,-0.240519,-0.046647,-0.006646,-0.046444
3,0.118987,-1.137585,-0.297366,-0.032039,-0.025521,-0.052666
3,0.12432,-0.64597,-0.240357,-0.046481,-0.006657,-0.046429
3,0.124366,-0.645956,-0.240539,-0.046647,-0.006642,-0.046469
3,0.142697,-2.120803,-0.449922,-0.044655,-0.026544,-0.045785
3,0.143354,-2.605106,-0.617205,-0.040339,-0.068186,-0.066444
3,0.124688,-0.645909,-0.24055,-0.046647,-0.006645,-0.046491
1,0.111202,-2.400996,-1.048839,-0.072211,-0.083159,-0.079065
3,0.150238,-2.567441,-0.661264,-0.034529,-0.089648,-0.064718
3,0.160128,-2.249368,-0.567128,-0.037517,-0.105069,-0.079632
3,0.125145,-0.645582,-0.241124,-0.046647,-0.006619,-0.046532
3,0.1256,-0.644997,-0.241224,-0.046647,-0.006611,-0.04656
2,0.216342,-3.094188,-0.848833,-0.059859,-0.066754,-0.099556
3,0.218061,-1.436403,-0.443186,-0.041169,-0.036308,-0.07739
3,0.126141,-0.644976,-0.241503,-0.046647,-0.006614,-0.046647
3,0.126127,-0.644877,-0.241362,-0.046647,-0.006612,-0.046609
3,0.236515,-2.124406,-0.595107,-0.077754,-0.077475,-0.101315
3,0.156561,-2.547206,-0.611338,-0.177623,-0.123193,-0.100995
3,0.219868,-3.040471,-0.735623,-0.038845,-0.083344,-0.085299
3,0.16351,-2.513557,-0.628518,-0.040837,-0.072027,-0.067827
3,0.121844,-0.666397,-0.240138,-0.045983,-0.006234,-0.04614
2,0.145832,-2.785795,-0.688397,-0.048805,-0.038673,-0.061209
3,0.134513,-2.734283,-0.612731,-0.123506,-0.118819,-0.100523
3,0.116386,-3.392483,-0.880417,-0.13164,-0.171808,-0.097875
3,0.127478,-0.643931,-0.241976,-0.046813,-0.006586,-0.046753
3,0.127263,-0.643864,-0.242056,-0.046813,-0.006579,-0.046721
3,0.180937,-2.645366,-0.6193,-0.040007,-0.070998,-0.076977
3,0.200362,-2.31505,-0.638614,-0.039343,-0.125173,-0.080773
3,0.128621,-0.642854,-0.241986,-0.046813,-0.00658,-0.046789
3,0.144071,-1.790037,-0.438218,-0.046315,-0.027646,-0.043586
3,0.122355,-1.310581,-0.461413,-0.148406,-0.122048,NaN
3,0.129342,-0.647108,-0.242239,-0.046813,-0.006593,-0.04688
3,0.133615,-2.642452,-0.656971,-0.049967,-0.079738,-0.064497
3,0.153105,-0.967053,-0.392718,-0.042663,-0.070287,-0.081768
3,0.128133,-0.63973,-0.240736,-0.046481,-0.006554,-0.046799
3,0.12431,-0.649735,-0.24201,-0.046149,-0.006391,-0.046654
3,0.165753,-2.458516,-0.631739,-0.041335,-0.071614,-0.06773
3,0.091378,-1.296669,-0.509153,-0.162517,-0.075088,-0.091562
3,0.1209,-2.612498,-0.702997,-0.152058,-0.188726,NaN
2,0.251644,-2.341051,-0.696973,-0.165339,-0.188864,-0.095496
3,0.12917,-0.644062,-0.244716,-0.047145,-0.006364,-0.046008
3,0.147439,-2.393164,-0.61392,-0.039343,-0.064519,-0.065196
3,0.132344,-2.935588,-0.61546,-0.09429,-0.10756,-0.079346
3,0.124576,-0.663743,-0.241914,-0.046315,-0.006255,-0.046607
3,0.130654,-0.646275,-0.242798,-0.046979,-0.006562,-0.047053
2,0.103407,-3.791464,-0.753071,-0.135458,-0.07084,-0.088049
3,0.131028,-0.642126,-0.24316,-0.046979,-0.006517,-0.047026
3,0.131261,-0.645965,-0.242793,-0.046979,-0.006565,-0.047115
3,0.131106,-0.64607,-0.242978,-0.046979,-0.006543,-0.047065
3,0.097541,-1.530631,-0.635813,-0.109894,-0.048146,-0.08765
3,0.131692,-0.647199,-0.242949,-0.046979,-0.006712,-0.047302
3,0.124094,-2.369114,-0.928908,-0.134462,-0.119751,-0.1002
2,0.140701,-2.785808,-0.776928,-0.162351,-0.123215,-0.09528
3,0.216521,-3.497597,-0.663828,-0.041999,-0.087,-0.091795
1,0.115684,-2.673712,-1.184171,-0.070717,-0.089694,-0.090903
2,0.153495,-2.439306,-0.752627,-0.061006,-0.062546,-0.067695
3,0.132023,-0.64519,-0.243131,-0.046979,-0.00654,-0.047154
3,0.115642,-1.409247,-0.546697,-0.114542,-0.037118,-0.077455
3,0.132115,-0.644946,-0.243461,-0.047145,-0.006521,-0.047111
3,0.142102,-2.734986,-0.791666,-0.144422,-0.190496,-0.105149
3,0.129245,-0.642101,-0.242545,-0.046647,-0.006424,-0.046886
3,0.193274,-3.051296,-0.651081,-0.042829,-0.09541,-0.065923
3,0.132261,-0.644668,-0.243451,-0.047145,-0.006525,-0.047129
3,0.123383,-0.755705,-0.24664,-0.048141,-0.005324,-0.048989
3,0.141876,-3.279321,-0.726279,-0.121182,-0.124462,-0.099115
3,0.133351,-0.643143,-0.243819,-0.047311,-0.006631,-0.047472
3,0.158466,-2.620821,-0.629086,-0.040671,-0.068537,-0.067446
3,0.151129,-1.416266,-0.467709,-0.128154,-0.051017,-0.077403
3,0.133468,-0.644971,-0.243881,-0.047311,-0.006639,-0.047475
3,0.13353,-0.643023,-0.243739,-0.047311,-0.006641,-0.047487
3,0.124219,-0.689858,-0.294918,-0.031208,-0.036492,-0.046685
3,0.15303,-2.365142,-0.617775,-0.039675,-0.065459,-0.066295
1,0.147185,-2.747219,-1.21475,-0.082171,-0.097522,-0.082056
3,0.164933,-3.636803,-0.730755,-0.086819,-0.072719,-0.084833
3,0.153391,-2.641498,-0.623395,-0.040505,-0.067767,-0.066949
3,0.166181,-2.948116,-0.63502,-0.032039,-0.104339,-0.07963
3,0.134142,-0.641597,-0.243912,-0.047311,-0.006599,-0.047505
3,0.129566,-0.643455,-0.242763,-0.046647,-0.006419,-0.047217
3,0.233336,-2.607388,-0.884344,-0.084163,-0.063288,-0.086563
2,0.142941,-3.57899,-0.926623,-0.143924,-0.075829,-0.084711
3,0.134582,-0.641197,-0.243694,-0.047311,-0.006621,-0.047575
3,0.134742,-0.640984,-0.243816,-0.047311,-0.006618,-0.047571
3,0.140536,-2.928963,-0.666528,-0.107238,-0.118467,-0.10061
2,0.164192,-2.513452,-0.767093,-0.0625,-0.063145,-0.070293
3,0.148779,-2.631158,-0.603865,-0.038181,-0.062727,-0.066008
3,0.143141,-3.086735,-0.677623,-0.102756,-0.123524,-0.100572
2,0.160352,-2.681382,-0.627372,-0.060757,-0.055188,-0.063244
3,0.135753,-0.63451,-0.24387,-0.047643,-0.00674,-0.047782
2,0.147805,-2.803533,-0.711112,-0.062998,-0.05001,-0.050999
3,0.171288,-0.933367,-0.353485,-0.040837,-0.0236,-0.062487
3,0.113529,-2.529102,-0.580162,-0.040837,-0.098463,-0.082005
3,0.134792,-0.597601,-0.243477,-0.052955,-0.005802,-0.041107
3,0.135855,-0.635254,-0.2451,-0.048639,-0.006603,-0.047564
3,0.155568,-2.286014,-0.634938,-0.092629,-0.12394,-0.084628
3,0.130181,-2.771484,-0.713351,-0.15156,-0.186854,NaN
3,0.128471,-2.858415,-0.724572,-0.142762,-0.112918,-0.100179
3,0.140131,-3.085644,-0.682423,-0.107736,-0.128398,-0.100815
3,0.123866,-3.397912,-0.609748,-0.038679,-0.125716,-0.079265
3,0.152198,-2.503366,-0.616974,-0.040007,-0.06575,-0.066236
3,0.134367,-0.611518,-0.248585,-0.050797,-0.005973,-0.043328
3,0.144,-2.838178,-0.649784,-0.11836,-0.141506,-0.073603
3,0.155937,-1.342085,-0.429213,-0.035359,-0.031508,-0.060758
3,0.222313,-2.541548,-0.680868,-0.041833,-0.080597,-0.073186
3,0.129513,-0.678382,-0.246212,-0.045651,-0.006218,-0.047596
3,0.315732,-3.254233,-1.225639,-0.184927,-0.203312,-0.096328
3,0.228243,-3.01731,-0.688379,-0.121514,-0.127016,-0.097724
3,0.151742,-2.490566,-0.61535,-0.040173,-0.065756,-0.066274
3,0.147715,-1.452744,-0.464241,-0.117696,-0.087163,-0.092032
3,0.137186,-0.632877,-0.245051,-0.048307,-0.006607,-0.047725
3,0.176577,-2.725405,-0.638147,-0.042497,-0.083099,-0.067135
3,0.143427,-3.24626,-0.670335,-0.102092,-0.122671,-0.100485
3,0.182571,-2.703171,-0.628046,-0.043327,-0.079355,-0.065935
1,0.224321,-2.840322,-0.981996,-0.100598,-0.05564,-0.092138
1,0.070773,-2.450529,-1.061047,-0.076195,-0.086898,-0.085531
3,0.151011,-2.537035,-0.610043,-0.039675,-0.064398,-0.065868
3,0.151425,-2.472718,-0.618313,-0.040505,-0.064685,-0.066863
3,0.137912,-0.632051,-0.245606,-0.048473,-0.006579,-0.047787
3,0.207535,-2.925743,-0.689122,-0.039841,-0.080004,-0.08184
2,0.138011,-2.752304,-0.680321,-0.080677,-0.069818,-0.083537
2,0.150964,-3.163561,-0.690423,-0.074452,-0.062658,-0.085947
2,0.171951,-2.499316,-0.806615,-0.059263,-0.070965,-0.06673
3,0.197732,-2.60769,-0.646241,-0.040505,-0.074376,-0.070301
3,0.138393,-0.631567,-0.245013,-0.048473,-0.006616,-0.047925
3,0.11671,-1.348866,-0.435604,-0.069389,-0.034466,-0.067807
3,0.15584,-2.76672,-0.61841,-0.038845,-0.067253,-0.066219
3,0.135652,-0.628794,-0.244408,-0.047809,-0.006609,-0.048382
3,0.123002,-1.858081,-0.685764,-0.183765,-0.075121,-0.099317
3,0.210111,-2.542572,-0.649537,-0.043161,-0.079357,-0.069851
3,0.139386,-0.631516,-0.244892,-0.048639,-0.006626,-0.048038
3,0.128246,-3.62144,-0.842995,-0.127656,-0.175969,-0.101486
3,0.132575,-0.836995,-0.28717,-0.046315,-0.016397,-0.046788
2,0.152038,-2.956542,-0.824527,-0.068974,-0.078192,-0.070417
3,0.16019,-2.553713,-0.624568,-0.041833,-0.067861,-0.067349
3,0.139897,-0.630654,-0.24584,-0.048805,-0.006573,-0.048035
3,0.143902,-3.074204,-0.694129,-0.108566,-0.141903,-0.100739
1,0.102625,-2.557941,-1.126383,-0.065239,-0.081374,-0.084052
3,0.140093,-0.631254,-0.245669,-0.048639,-0.006591,-0.048129
3,0.195678,-1.567007,-0.626066,-0.122012,-0.090411,-0.092217
3,0.138487,-2.756992,-0.649699,-0.123506,-0.124129,-0.100939
2,0.13339,-2.617955,-0.834001,-0.157371,-0.236129,-0.101035
3,0.144126,-3.824084,-0.611841,-0.036023,-0.050242,-0.065108
3,0.140279,-0.63113,-0.245827,-0.048805,-0.006574,-0.04812
3,0.138139,-0.604312,-0.248865,-0.051959,-0.006057,-0.04478
3,0.13928,-2.57653,-0.618758,-0.142098,-0.138467,NaN
3,0.140615,-0.63137,-0.245284,-0.048473,-0.00661,-0.048247
2,0.185285,-2.831298,-0.777286,-0.093127,-0.081479,-0.092001
3,0.139895,-0.712505,-0.31362,-0.039011,-0.02895,-0.057835
3,0.140811,-0.631439,-0.245894,-0.048805,-0.006575,-0.048227
3,0.141201,-0.630539,-0.246456,-0.049137,-0.006552,-0.048244
2,0.144904,-2.565562,-0.829152,-0.163845,-0.162936,-0.096428
2,0.159658,-2.998869,-0.694657,-0.079681,-0.068842,-0.083797
3,0.210309,-2.947215,-0.672327,-0.041501,-0.07963,-0.071631
2,0.163385,-2.666197,-0.7788,-0.072709,-0.082563,-0.071326
3,0.141806,-0.629018,-0.246504,-0.049137,-0.006558,-0.048351
3,0.175939,-2.963529,-0.774259,-0.122012,-0.089209,-0.080729
3,0.115174,-1.442931,-0.493869,-0.159197,-0.117043,NaN
3,0.125147,-1.462291,-0.427451,-0.026892,-0.034761,-0.056428
3,0.14232,-0.62019,-0.245757,-0.048971,-0.006757,-0.048613
3,0.142331,-0.620145,-0.245728,-0.048971,-0.006749,-0.048589
3,0.132372,-2.179248,-0.596841,-0.056275,-0.115277,-0.076554
2,0.143606,-2.971566,-0.816774,-0.163347,-0.108151,-0.09561
3,0.142794,-0.61964,-0.245988,-0.049137,-0.006716,-0.04863
3,0.142629,-0.619484,-0.245703,-0.048971,-0.006763,-0.048668
3,0.159378,-2.574559,-0.607074,-0.040505,-0.064394,-0.066545
2,0.158242,-3.076601,-0.701487,-0.086902,-0.069606,-0.078905
3,0.145757,-2.623268,-0.638626,-0.040339,-0.141653,-0.072171
3,0.158866,-2.763985,-0.544283,-0.035691,-0.058998,-0.053799
3,0.136276,-0.651714,-0.245691,-0.045983,-0.00604,-0.04867
3,0.143645,-0.617215,-0.245487,-0.049469,-0.006882,-0.048846
3,0.134437,-1.787133,-0.352519,-0.02988,-0.046912,-0.048921
3,0.146897,-1.18496,-0.369372,-0.034197,-0.038301,-0.064545
3,0.14396,-0.608114,-0.24662,-0.050299,-0.00664,-0.047964
2,0.16342,-3.09994,-0.810951,-0.064741,-0.076013,-0.071556
3,0.133753,-0.799453,-0.307155,-0.041999,-0.031097,-0.04299
3,0.122302,-3.1945,-0.638321,-0.099104,-0.101548,-0.100345
3,0.094812,-1.853963,-0.448875,-0.040007,-0.050387,-0.063107
3,0.144354,-0.616543,-0.246494,-0.049635,-0.00684,-0.048925
2,0.10445,-3.344509,-0.751013,-0.129731,-0.063161,-0.085136
3,0.196201,-2.903937,-0.810092,-0.100266,-0.14781,-0.102084
3,0.20435,-2.682437,-0.633384,-0.043659,-0.08041,-0.068533
3,0.145239,-0.615501,-0.24633,-0.049635,-0.006868,-0.04909
3,0.145322,-0.614628,-0.246627,-0.049635,-0.006846,-0.049103
3,0.142068,-0.553933,-0.249435,-0.053287,-0.005344,-0.043783
3,0.143612,-0.565513,-0.252281,-0.052623,-0.005674,-0.042621
3,0.148993,-0.527186,-0.259468,-0.070551,-0.006571,-0.042522
3,0.109803,-3.199969,-0.893545,-0.139774,-0.134814,-0.097193
3,0.137235,-2.562957,-0.69643,-0.025896,-0.097941,-0.096028
3,0.13765,-0.647645,-0.248777,-0.046481,-0.006321,-0.048913
